id,CapShape,CapSurf,CapColor,Bruises,Odor,GillAtt,GillSpace,GillSize,GillColor,StalkShape,StalkRoot,SsurfAbove,SsurfBelow,ScolorAbove,ScolorBelow,VeilType,VeilColor,RingNum,RingType,Spore,Pop,Habitat,classes
4270,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,WOODS,POISONOUS
4271,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,GRASSES,POISONOUS
4272,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS,POISONOUS
4273,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,WOODS,POISONOUS
4274,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,GRASSES,POISONOUS
4275,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,PATHS,POISONOUS
4276,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,WOODS,POISONOUS
4277,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,GRASSES,POISONOUS
4278,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS,POISONOUS
4279,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,WOODS,POISONOUS
4280,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,GRASSES,POISONOUS
4281,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,PATHS,POISONOUS
4282,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,WOODS,POISONOUS
4283,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,GRASSES,POISONOUS
4284,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS,POISONOUS
4285,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,WOODS,POISONOUS
4286,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,GRASSES,POISONOUS
4287,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,PATHS,POISONOUS
4288,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,WOODS,POISONOUS
4289,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,GRASSES,POISONOUS
4290,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS,POISONOUS
4291,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,WOODS,POISONOUS
4292,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,GRASSES,POISONOUS
4293,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,PATHS,POISONOUS
4294,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,WOODS,POISONOUS
4295,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,GRASSES,POISONOUS
4296,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS,POISONOUS
4297,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,WOODS,POISONOUS
4298,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,GRASSES,NULL
4299,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,PATHS,POISONOUS
4300,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,WOODS,POISONOUS
4301,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,GRASSES,POISONOUS
4302,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS,POISONOUS
4303,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,WOODS,POISONOUS
4304,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,GRASSES,POISONOUS
4305,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,PATHS,POISONOUS
4306,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,WOODS,POISONOUS
4307,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,GRASSES,POISONOUS
4308,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS,POISONOUS
4309,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,WOODS,POISONOUS
4310,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,GRASSES,POISONOUS
4311,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,PATHS,POISONOUS
4312,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,WOODS,POISONOUS
4313,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,GRASSES,POISONOUS
4314,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS,POISONOUS
4315,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,WOODS,POISONOUS
4316,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,GRASSES,POISONOUS
4317,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,PATHS,POISONOUS
4318,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,WOODS,POISONOUS
4319,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,GRASSES,POISONOUS
4320,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS,POISONOUS
4321,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,WOODS,POISONOUS
4322,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,GRASSES,POISONOUS
4323,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,PATHS,POISONOUS
4324,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,WOODS,POISONOUS
4325,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,GRASSES,POISONOUS
4326,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS,POISONOUS
4327,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,WOODS,POISONOUS
4328,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,GRASSES,POISONOUS
4329,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,PATHS,POISONOUS
4330,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,WOODS,POISONOUS
4331,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,GRASSES,POISONOUS
4332,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS,POISONOUS
4333,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,WOODS,POISONOUS
4334,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,GRASSES,POISONOUS
4335,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,PATHS,POISONOUS
4336,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,WOODS,POISONOUS
4337,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,GRASSES,POISONOUS
4338,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS,POISONOUS
4339,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,WOODS,POISONOUS
4340,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,GRASSES,POISONOUS
4341,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,PATHS,POISONOUS
4342,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,WOODS,POISONOUS
4343,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,GRASSES,POISONOUS
4344,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS,POISONOUS
4345,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,WOODS,POISONOUS
4346,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,GRASSES,POISONOUS
4347,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,PATHS,POISONOUS
4348,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,WOODS,POISONOUS
4349,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,GRASSES,POISONOUS
4350,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS,POISONOUS
4351,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,WOODS,POISONOUS
4352,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,GRASSES,POISONOUS
4353,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,PATHS,POISONOUS
4354,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,WOODS,POISONOUS
4355,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,GRASSES,POISONOUS
4356,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS,POISONOUS
4357,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,WOODS,POISONOUS
4358,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,GRASSES,POISONOUS
4359,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,PATHS,POISONOUS
4360,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,WOODS,POISONOUS
4361,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,GRASSES,POISONOUS
4362,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS,POISONOUS
4363,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,WOODS,POISONOUS
4364,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,GRASSES,POISONOUS
4365,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,PATHS,POISONOUS
4366,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,WOODS,POISONOUS
4367,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,GRASSES,POISONOUS
4368,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS,POISONOUS
4369,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,WOODS,POISONOUS
4370,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,GRASSES,POISONOUS
4371,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,PATHS,POISONOUS
4372,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,WOODS,POISONOUS
4373,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,GRASSES,POISONOUS
